Source Name	Material Type	Characteristics[CellType]	Characteristics[Organism]	Characteristics[Sex]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[TimeOfCollection]	Unit[TimeUnit]	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfCollection]	Unit[TimeUnit]
5174021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174021LRA	P-MTAB-23069	5174021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346013	A-AFFY-43	003017346013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Control	8	hour
5174022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174022LRA	P-MTAB-23069	5174022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346014	A-AFFY-43	003017346014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Control	8	hour
5174031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174031LRA	P-MTAB-23069	5174031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346021	A-AFFY-43	003017346021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Control	24	hour
5174032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174032LRA	P-MTAB-23069	5174032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346022	A-AFFY-43	003017346022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Control	24	hour
5174041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174041LRA	P-MTAB-23069	5174041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346007	A-AFFY-43	003017346007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	2	hour
5174042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174042LRA	P-MTAB-23069	5174042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346008	A-AFFY-43	003017346008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	2	hour
5174051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174051LRA	P-MTAB-23069	5174051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346015	A-AFFY-43	003017346015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	8	hour
5174052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174052LRA	P-MTAB-23069	5174052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346016	A-AFFY-43	003017346016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	8	hour
5174061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174061LRA	P-MTAB-23069	5174061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346023	A-AFFY-43	003017346023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	24	hour
5174062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Low	0.4	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174062LRA	P-MTAB-23069	5174062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346024	A-AFFY-43	003017346024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Low	24	hour
5174071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174071LRA	P-MTAB-23069	5174071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346009	A-AFFY-43	003017346009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	hour
5174072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174072LRA	P-MTAB-23069	5174072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346010	A-AFFY-43	003017346010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	hour
5174081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174081LRA	P-MTAB-23069	5174081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346017	A-AFFY-43	003017346017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	8	hour
5174082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174082LRA	P-MTAB-23069	5174082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346018	A-AFFY-43	003017346018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	8	hour
5174091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174091LRA	P-MTAB-23069	5174091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346025	A-AFFY-43	003017346025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	24	hour
5174092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	Middle	2	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174092LRA	P-MTAB-23069	5174092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346026	A-AFFY-43	003017346026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	Middle	24	hour
5174101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174101LRA	P-MTAB-23069	5174101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346011	A-AFFY-43	003017346011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	2	hour
5174102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5174102LRA	P-MTAB-23069	5174102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346012	A-AFFY-43	003017346012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	2	hour
5174111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174111LRA	P-MTAB-23069	5174111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346019	A-AFFY-43	003017346019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	8	hour
5174112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5174112LRA	P-MTAB-23069	5174112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346020	A-AFFY-43	003017346020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	8	hour
5174121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174121LRA	P-MTAB-23069	5174121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346027	A-AFFY-43	003017346027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	24	hour
5174122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	dantrolene	ChEMBL	CHEMBL1201288	High	10	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5174122LRA	P-MTAB-23069	5174122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017346028	A-AFFY-43	003017346028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	dantrolene	ChEMBL	CHEMBL1201288	High	24	hour
5029011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029011LRA	P-MTAB-23069	5029011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063001	A-AFFY-43	003017063001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	2	hour
5029012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029012LRA	P-MTAB-23069	5029012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063002	A-AFFY-43	003017063002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	2	hour
5029021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029021LRA	P-MTAB-23069	5029021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063009	A-AFFY-43	003017063009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	8	hour
5029022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029022LRA	P-MTAB-23069	5029022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063010	A-AFFY-43	003017063010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	8	hour
5029031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029031LRA	P-MTAB-23069	5029031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063017	A-AFFY-43	003017063017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	24	hour
5029032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029032LRA	P-MTAB-23069	5029032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063018	A-AFFY-43	003017063018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Control	24	hour
5029041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029041LRA	P-MTAB-23069	5029041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063003	A-AFFY-43	003017063003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Low	2	hour
5029042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029042LRA	P-MTAB-23069	5029042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063004	A-AFFY-43	003017063004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Low	2	hour
5029051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029051LRA	P-MTAB-23069	5029051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063011	A-AFFY-43	003017063011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.13.zip	diazepam	ChEMBL	CHEMBL12	Low	8	hour
5029052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029052LRA	P-MTAB-23069	5029052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063012	A-AFFY-43	003017063012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Low	8	hour
5029061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029061LRA	P-MTAB-23069	5029061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063019	A-AFFY-43	003017063019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Low	24	hour
5029062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Low	5	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029062LRA	P-MTAB-23069	5029062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063020	A-AFFY-43	003017063020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Low	24	hour
5029071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029071LRA	P-MTAB-23069	5029071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063005	A-AFFY-43	003017063005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	2	hour
5029072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029072LRA	P-MTAB-23069	5029072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063006	A-AFFY-43	003017063006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	2	hour
5029081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029081LRA	P-MTAB-23069	5029081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063013	A-AFFY-43	003017063013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	8	hour
5029082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029082LRA	P-MTAB-23069	5029082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063014	A-AFFY-43	003017063014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	8	hour
5029091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029091LRA	P-MTAB-23069	5029091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063021	A-AFFY-43	003017063021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	24	hour
5029092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	Middle	25	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029092LRA	P-MTAB-23069	5029092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063022	A-AFFY-43	003017063022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	Middle	24	hour
5029101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029101LRA	P-MTAB-23069	5029101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063007	A-AFFY-43	003017063007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	2	hour
5029102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5029102LRA	P-MTAB-23069	5029102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063008	A-AFFY-43	003017063008.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	2	hour
5029111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029111LRA	P-MTAB-23069	5029111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063015	A-AFFY-43	003017063015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	8	hour
5029112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5029112LRA	P-MTAB-23069	5029112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063016	A-AFFY-43	003017063016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	8	hour
5029121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029121LRA	P-MTAB-23069	5029121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063023	A-AFFY-43	003017063023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	24	hour
5029122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diazepam	ChEMBL	CHEMBL12	High	125	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5029122LRA	P-MTAB-23069	5029122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017063024	A-AFFY-43	003017063024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diazepam	ChEMBL	CHEMBL12	High	24	hour
5022011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diclofenac	ChEMBL	CHEMBL139	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5022011LRA	P-MTAB-23069	5022011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017032020	A-AFFY-43	003017032020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diclofenac	ChEMBL	CHEMBL139	Control	2	hour
5022012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diclofenac	ChEMBL	CHEMBL139	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5022012LRA	P-MTAB-23069	5022012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017032021	A-AFFY-43	003017032021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diclofenac	ChEMBL	CHEMBL139	Control	2	hour
5022021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diclofenac	ChEMBL	CHEMBL139	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5022021LRA	P-MTAB-23069	5022021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017032027	A-AFFY-43	003017032027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diclofenac	ChEMBL	CHEMBL139	Control	8	hour
5022022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	diclofenac	ChEMBL	CHEMBL139	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5022022LRA	P-MTAB-23069	5022022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017032028	A-AFFY-43	003017032028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.14.zip	diclofenac	ChEMBL	CHEMBL139	Control	8	hour
